"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.142056250E0,-1.028960266E0,4.204606476E0,8.570128326E0,9.601279830E0
3.151998250E0,-7.671546936E-1,4.371808777E0,8.517288208E0,9.604448799E0
3.161940250E0,-2.633024597E-1,4.481380920E0,8.552914124E0,9.659422506E0
3.171881250E0,3.285667419E-1,4.487967224E0,8.645272064E0,9.746308787E0
3.181823250E0,7.174580383E-1,4.393064575E0,9.064999237E0,1.009890952E1
3.191765250E0,7.355703735E-1,4.168381805E0,9.883946228E0,1.075215623E1
3.201707250E0,7.162605286E-1,3.872447205E0,1.114462463E1,1.181996340E1
3.211649250E0,2.962339783E-1,3.436254272E0,1.245514938E1,1.292386723E1
3.221591250E0,-7.379653931E-1,2.927761688E0,1.144205612E1,1.183372425E1
3.231533250E0,-9.135502625E-1,2.752176819E0,1.068358337E1,1.107014024E1
