"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.296865150E1,4.201163635E0,-5.623356171E0,-6.027964783E-1,7.045230593E0
4.297865750E1,4.425996094E0,-5.584736481E0,-1.135838013E0,7.215874928E0
4.298866250E1,4.551285553E0,-5.719456329E0,-1.665885773E0,7.496769724E0
4.299866850E1,4.497696991E0,-5.891448669E0,-2.077679443E0,7.697739767E0
4.300867450E1,4.487069092E0,-6.045478363E0,-2.105521545E0,7.817596731E0
4.301868050E1,4.486919403E0,-6.130351868E0,-1.897903290E0,7.830434001E0
4.302868550E1,4.740492096E0,-6.128256226E0,-1.523382111E0,7.896105542E0
4.303869150E1,5.314847717E0,-6.138435059E0,-1.056652679E0,8.188070964E0
4.304869750E1,6.194418640E0,-6.351292419E0,-6.367758179E-1,8.894673751E0
4.305870350E1,6.914720764E0,-6.731651459E0,-2.829116821E-2,9.650352066E0
4.306870850E1,7.574099579E0,-7.372019806E0,5.962101746E-1,1.058627069E1
4.307871450E1,8.058641968E0,-8.088579712E0,1.302142181E0,1.149184086E1
4.308872050E1,8.282725983E0,-8.444240112E0,2.073488159E0,1.200866745E1
4.309872550E1,8.271948395E0,-8.282576294E0,2.679428101E0,1.200856092E1
4.310873150E1,8.541986847E0,-7.868537292E0,3.037483521E0,1.200440438E1
4.311873750E1,8.873547363E0,-7.364834747E0,3.391048279E0,1.201997679E1
4.312874350E1,9.306596832E0,-7.041357422E0,3.578608246E0,1.220655135E1
4.313874850E1,1.006671616E1,-6.906637573E0,3.728746033E0,1.276495060E1
4.314875450E1,1.098670303E1,-6.871760101E0,3.971990204E0,1.355379787E1
4.315876050E1,1.188872726E1,-6.794820099E0,4.156406708E0,1.431038549E1
4.316876650E1,1.258867172E1,-6.634952545E0,4.189787292E0,1.483413525E1
4.317877150E1,1.299657349E1,-6.391558685E0,3.962410126E0,1.501544667E1
4.318877750E1,1.311856979E1,-6.268664246E0,3.516337738E0,1.495853121E1
4.319878350E1,1.287966660E1,-6.377787323E0,2.879112854E0,1.465780589E1
4.320878850E1,1.245574814E1,-6.845414886E0,2.330653381E0,1.440268419E1
4.321879450E1,1.204500229E1,-7.487878876E0,2.241289215E0,1.435875299E1
4.322880050E1,1.158740387E1,-8.288114777E0,2.465672607E0,1.445822660E1
4.323880650E1,1.099568436E1,-9.224268036E0,2.928959198E0,1.464824212E1
4.324881150E1,1.021580612E1,-9.990674286E0,3.379372559E0,1.468320218E1
4.325881750E1,9.461973724E0,-1.001791763E1,3.678300934E0,1.426245134E1
4.326882350E1,8.902437286E0,-9.507778473E0,4.001029816E0,1.362569194E1
4.327882950E1,8.731792145E0,-8.697064362E0,4.392316132E0,1.308340795E1
4.328883450E1,8.704698486E0,-7.545509033E0,4.635560303E0,1.241752397E1
4.329884050E1,8.902287598E0,-6.479725342E0,4.958588562E0,1.207580910E1
4.330884650E1,9.399553528E0,-5.629493408E0,5.377417603E0,1.220489339E1
4.331885150E1,9.912087708E0,-4.802163849E0,5.398224335E0,1.226585041E1
4.332885750E1,1.031954041E1,-4.005520477E0,5.027145996E0,1.215768503E1
4.333886350E1,1.038106247E1,-3.065774689E0,4.276756439E0,1.163855997E1
4.334886950E1,1.021700363E1,-2.362836456E0,3.313509521E0,1.099770452E1
4.335887450E1,9.926308136E0,-1.880838776E0,2.314636688E0,1.036468479E1
4.336888050E1,9.662257233E0,-1.378932495E0,1.407223663E0,9.861082501E0
4.337888650E1,9.531878357E0,-1.011596375E0,7.018904114E-1,9.611070824E0
4.338889150E1,9.612261200E0,-9.120533752E-1,3.604504395E-1,9.662159761E0
4.339889750E1,9.636061707E0,-8.668473816E-1,3.936813354E-1,9.682979634E0
4.340890350E1,9.503437500E0,-8.247848511E-1,4.209246826E-1,9.548443431E0
4.341890950E1,9.473649445E0,-8.619076538E-1,3.191363525E-1,9.518128315E0
4.342891450E1,9.298064575E0,-1.031205597E0,3.592529297E-1,9.361968409E0
4.343892050E1,8.916208649E0,-1.199755096E0,5.171745300E-1,9.011418226E0
4.344892650E1,8.495733032E0,-1.510209503E0,8.138575745E-1,8.667212738E0
4.345893150E1,7.914491730E0,-1.991159363E0,1.188678131E0,8.247232909E0
4.346893750E1,7.649991760E0,-2.453847198E0,1.800306244E0,8.233155080E0
4.347894350E1,7.357200623E0,-2.803370361E0,2.362836456E0,8.220114507E0
4.348894950E1,7.133116608E0,-3.080743561E0,2.907104645E0,8.295998484E0
4.349895450E1,7.140002289E0,-3.179538116E0,3.374133453E0,8.513158749E0
4.350896050E1,7.202422485E0,-3.278482361E0,3.629801788E0,8.706250471E0
4.351896650E1,7.268884277E0,-3.488345947E0,3.705993347E0,8.873534965E0
4.352897250E1,7.020850067E0,-3.685485992E0,3.666625214E0,8.736090838E0
4.353897750E1,6.840325470E0,-3.848646698E0,3.532055054E0,8.606831406E0
4.354898350E1,6.753955078E0,-3.994892578E0,3.211421814E0,8.478697186E0
4.355898950E1,6.944957886E0,-4.427942047E0,2.971620483E0,8.756120094E0
4.356899450E1,7.200326843E0,-5.181774445E0,3.019221497E0,9.370762588E0
4.357900050E1,7.518714752E0,-6.014492798E0,3.303779755E0,1.017939860E1
4.358900650E1,7.919880524E0,-6.832242279E0,3.681145020E0,1.108850173E1
4.359901250E1,7.984396362E0,-7.913743286E0,4.494254150E0,1.210686741E1
4.360901750E1,8.350984039E0,-8.400830383E0,4.841531982E0,1.279661352E1
4.361902350E1,9.070238342E0,-7.969427490E0,4.893923035E0,1.302810350E1
4.362902950E1,9.457483063E0,-7.859705658E0,5.423372040E0,1.343993762E1
4.363903450E1,9.458381195E0,-8.449928284E0,6.304439850E0,1.416362329E1
4.364904050E1,9.609267426E0,-8.950936432E0,6.240223389E0,1.453952102E1
4.365904650E1,1.014455429E1,-8.926836548E0,6.303841095E0,1.491102964E1
4.366905250E1,1.038869659E1,-8.921447754E0,6.662944336E0,1.522865963E1
4.367905750E1,1.064646057E1,-9.141340485E0,7.181765442E0,1.576353334E1
4.368906350E1,1.102202957E1,-9.263636169E0,7.649692383E0,1.630392237E1
4.369906950E1,1.141151962E1,-9.399703217E0,7.776778107E0,1.670495371E1
4.370907450E1,1.164189056E1,-9.303303680E0,7.565717010E0,1.671302334E1
4.371908050E1,1.174502609E1,-8.746611328E0,6.833290100E0,1.615991031E1
4.372908650E1,1.174113419E1,-8.025860138E0,5.875431976E0,1.538796165E1
4.373909250E1,1.154354507E1,-7.428751831E0,5.073699188E0,1.463496533E1
4.374909750E1,1.131122818E1,-6.965016174E0,4.442012787E0,1.400667023E1
4.375910350E1,1.105555984E1,-6.744973755E0,3.977977753E0,1.354785523E1
4.376910950E1,1.097008759E1,-6.949149170E0,3.752845917E0,1.351729811E1
4.377911450E1,1.085602478E1,-7.307653656E0,3.556154938E0,1.356102186E1
4.378912050E1,1.085198318E1,-7.759114838E0,3.208577728E0,1.372094651E1
4.379912650E1,1.072624466E1,-8.075556793E0,2.849324799E0,1.372536316E1
4.380913250E1,1.016625916E1,-8.056995392E0,2.389481049E0,1.319005761E1
4.381913750E1,9.467512207E0,-7.759713593E0,1.818568268E0,1.237554576E1
4.382914350E1,8.771160278E0,-7.620952148E0,1.667532349E0,1.173851900E1
4.383914950E1,8.177794189E0,-7.693850555E0,2.027084656E0,1.140967687E1
4.384915550E1,7.895481262E0,-8.073760529E0,2.900069275E0,1.165910096E1
4.385916050E1,8.340954895E0,-9.091494141E0,4.533322906E0,1.314449736E1
4.386916650E1,8.819809113E0,-9.763147430E0,6.089337158E0,1.449786562E1
4.387917263E1,8.664581909E0,-9.103768616E0,6.385271759E0,1.409699536E1
4.388917762E1,8.994196472E0,-7.811505890E0,5.215005341E0,1.300428680E1
4.389918362E1,9.487420807E0,-6.415359192E0,3.491489410E0,1.197324039E1
4.390918962E1,9.529782715E0,-4.999603271E0,2.052232361E0,1.095556704E1
4.391919562E1,9.662706299E0,-3.892655182E0,1.485361176E0,1.052268764E1
4.392920063E1,9.770931244E0,-3.371738434E0,1.914818115E0,1.051219510E1
4.393920662E1,9.788594513E0,-3.296445007E0,2.781665497E0,1.069676564E1
4.394921262E1,9.861193542E0,-3.358416138E0,3.545676727E0,1.100426829E1
4.395921762E1,9.885892181E0,-3.517684937E0,3.978277130E0,1.122192766E1
4.396922363E1,9.746082916E0,-3.832330627E0,3.991898804E0,1.120750402E1
4.397922962E1,9.322014771E0,-4.350552979E0,3.768263855E0,1.095568725E1
4.398923462E1,8.893455963E0,-5.162614288E0,3.472628632E0,1.085381476E1
4.399924062E1,8.429121552E0,-5.950126648E0,3.140768738E0,1.078510665E1
4.400924663E1,7.726333008E0,-6.299799500E0,2.770588531E0,1.034697329E1
4.401925262E1,6.988517303E0,-6.379733276E0,2.224524078E0,9.720538985E0
4.402925762E1,6.356381836E0,-6.286028137E0,1.639839935E0,9.088829121E0
4.403926362E1,5.766458588E0,-6.122268677E0,1.183289337E0,8.493196810E0
4.404926962E1,5.214256897E0,-5.928272095E0,8.827143860E-1,7.944310524E0
4.405927463E1,4.846172333E0,-5.722150726E0,7.095245361E-1,7.532052860E0
4.406928062E1,4.576283569E0,-5.571414185E0,7.541317749E-1,7.249258035E0
4.407928662E1,4.376149750E0,-5.536686401E0,9.252259827E-1,7.117698087E0
4.408929262E1,4.281546478E0,-5.690117340E0,1.150956573E0,7.213444158E0
4.409929763E1,4.106710052E0,-5.964496765E0,1.341061249E0,7.364695132E0
4.410930362E1,3.764222260E0,-6.480473785E0,1.297352142E0,7.605855132E0
4.411930962E1,3.113675079E0,-7.083869019E0,1.188977509E0,7.828782810E0
4.412931562E1,2.655627594E0,-7.560328217E0,9.767189026E-1,8.072477964E0
4.413932062E1,2.598296814E0,-8.011639709E0,7.872129822E-1,8.459150161E0
4.414932663E1,2.444716187E0,-8.378227386E0,6.491999817E-1,8.751730800E0
4.415933262E1,2.654130707E0,-8.345744934E0,4.899311829E-1,8.771311240E0
4.416933762E1,3.141217804E0,-7.874674530E0,3.689826965E-1,8.486100192E0
4.417934362E1,3.871249695E0,-7.611970825E0,4.460723877E-1,8.551470904E0
4.418934963E1,4.736001434E0,-7.651338959E0,1.101559296E0,9.065656641E0
4.419935462E1,5.487139435E0,-7.708070984E0,2.066452789E0,9.684693315E0
4.420936062E1,6.042035522E0,-7.670499115E0,2.726130981E0,1.013777787E1
4.421936662E1,6.659800873E0,-7.727680206E0,2.842289429E0,1.059002352E1
4.422937263E1,7.254663849E0,-7.850874023E0,2.433190155E0,1.096297336E1
4.423937763E1,7.382498016E0,-8.043822784E0,1.648521881E0,1.104182894E1
4.424938362E1,7.335196381E0,-8.210426331E0,8.800199890E-1,1.104493738E1
4.425938962E1,7.363637238E0,-8.504864044E0,5.011578369E-1,1.126086253E1
4.426939462E1,7.275919647E0,-8.725505219E0,5.218148804E-1,1.137302681E1
4.427940063E1,7.115453339E0,-8.694519653E0,9.309141541E-1,1.127346217E1
4.428940662E1,7.138355713E0,-8.683742065E0,1.611548767E0,1.135608154E1
4.429941262E1,7.422913971E0,-8.675958252E0,2.482587433E0,1.168482536E1
4.430941762E1,8.031099243E0,-8.481213226E0,3.203488312E0,1.211164193E1
4.431942363E1,8.791368256E0,-8.096962280E0,3.508853302E0,1.245636405E1
4.432942962E1,9.521699524E0,-7.599097595E0,3.362158356E0,1.263776701E1
4.433943462E1,1.025532394E1,-7.084916840E0,3.128194885E0,1.285119913E1
4.434944062E1,1.086470673E1,-6.621929626E0,2.836451569E0,1.303599869E1
4.435944662E1,1.138053406E1,-6.386169891E0,2.557880859E0,1.329821326E1
4.436945263E1,1.177167068E1,-6.193520508E0,2.195035400E0,1.348147275E1
4.437945762E1,1.195638657E1,-6.162684631E0,1.908980255E0,1.358595110E1
4.438946362E1,1.190579178E1,-6.267466736E0,1.930385742E0,1.359247609E1
4.439946962E1,1.167317551E1,-6.455026703E0,2.073188782E0,1.349920397E1
4.440947463E1,1.135718262E1,-6.712341614E0,2.299218750E0,1.339132308E1
4.441948062E1,1.092218719E1,-7.159012756E0,2.553240509E0,1.330656507E1
4.442948662E1,1.016625916E1,-7.602839813E0,2.833158417E0,1.300702829E1
4.443949162E1,9.450447693E0,-7.887996826E0,3.061284027E0,1.268475130E1
4.444949762E1,8.722361755E0,-7.952662354E0,3.270848236E0,1.224838280E1
4.445950363E1,7.923023987E0,-7.804171143E0,3.442690887E0,1.164180041E1
4.446950962E1,7.302414551E0,-7.584577789E0,3.549119568E0,1.111068532E1
4.447951462E1,6.734495544E0,-7.286996613E0,3.579805756E0,1.054840078E1
4.448952062E1,6.267466736E0,-6.939419403E0,3.492537231E0,9.981708133E0
4.449952663E1,5.835315399E0,-6.556216278E0,3.263363800E0,9.363995994E0
4.450953162E1,5.521717529E0,-5.974076843E0,2.876418457E0,8.628600219E0
4.451953762E1,5.412444763E0,-5.282964020E0,2.421963501E0,7.941673271E0
4.452954362E1,5.380561066E0,-4.599635010E0,2.005679169E0,7.357297638E0
4.453954963E1,5.366190948E0,-3.943100281E0,1.728006592E0,6.879683997E0
4.454955462E1,5.261558533E0,-3.367846527E0,1.431323547E0,6.408983969E0
4.455956062E1,5.132975922E0,-2.922073517E0,1.190773773E0,6.025271581E0
4.456956662E1,5.119653625E0,-2.593506775E0,9.949809265E-1,5.824698935E0
4.457957162E1,5.182822266E0,-2.400857391E0,9.395960999E-1,5.788661649E0
4.458957763E1,5.309458923E0,-2.355801086E0,9.343569946E-1,5.883296339E0
4.459958362E1,5.510939941E0,-2.456541595E0,8.882528687E-1,6.098692385E0
4.460958862E1,5.663772125E0,-2.536475372E0,8.590635681E-1,6.264983018E0
4.461959462E1,5.800138550E0,-2.499502258E0,6.899153137E-1,6.353353593E0
4.462960063E1,5.870791626E0,-2.512225800E0,4.593946838E-1,6.402227445E0
4.463960662E1,5.914650421E0,-2.525548096E0,1.733395386E-1,6.433624902E0
4.464961162E1,6.010451202E0,-2.702180786E0,8.981323242E-4,6.589939716E0
4.465961762E1,6.183341675E0,-3.082839203E0,8.831634521E-2,6.909805467E0
4.466962362E1,6.495592346E0,-3.599414978E0,4.933740234E-1,7.442575229E0
4.467962863E1,6.760541382E0,-4.029620361E0,1.030906219E0,7.937602136E0
4.468963462E1,7.075785828E0,-4.424050140E0,1.508113861E0,8.480175242E0
4.469964062E1,7.451354828E0,-4.824168091E0,1.926344147E0,9.083286207E0
4.470964662E1,7.636220398E0,-5.097200317E0,2.274220734E0,9.458614750E0
4.471965163E1,7.816894684E0,-5.212610321E0,2.516866150E0,9.726755064E0
4.472965762E1,8.027207336E0,-5.268893280E0,2.594704285E0,9.946345276E0
4.473966362E1,8.301736450E0,-5.348377991E0,2.547702026E0,1.019876271E1
4.474966862E1,8.677455139E0,-5.521717529E0,2.490371246E0,1.058251110E1
4.475967463E1,9.049132233E0,-5.819149017E0,2.474953308E0,1.103968674E1
4.476968062E1,9.488917694E0,-6.264173584E0,2.401007080E0,1.162085473E1
4.477968562E1,9.976304169E0,-6.931635590E0,2.444566498E0,1.239153429E1
4.478969162E1,1.038884628E1,-7.801027679E0,2.665806427E0,1.326237851E1
4.479969762E1,1.054796539E1,-8.636739807E0,3.175646210E0,1.399777044E1
4.480970363E1,1.050455566E1,-9.159003754E0,3.812871094E0,1.444891087E1
4.481970862E1,1.030052994E1,-9.362730103E0,4.424948273E0,1.460622467E1
4.482971462E1,1.010144394E1,-9.180858307E0,5.008883972E0,1.454015982E1
4.483972062E1,1.030232620E1,-8.773854675E0,5.316494293E0,1.453903582E1
4.484972563E1,1.105825424E1,-8.619824982E0,5.350174255E0,1.500702283E1
4.485973162E1,1.182525925E1,-8.660091248E0,5.336253204E0,1.559838245E1
4.486973762E1,1.222552689E1,-8.610993347E0,5.307662659E0,1.586770295E1
4.487974179E1,1.233839218E1,-8.312663727E0,5.258265381E0,1.577927928E1
4.488974779E1,1.217942276E1,-8.246351624E0,5.322631531E0,1.564196472E1
4.489975379E1,1.153501282E1,-7.989785156E0,5.249733124E0,1.498175175E1
4.490975979E1,1.110944778E1,-7.445516968E0,4.891378326E0,1.424012412E1
4.491976479E1,1.093191696E1,-6.744075623E0,4.432732086E0,1.358817420E1
4.492977079E1,1.083716400E1,-6.042634277E0,4.012555847E0,1.304063484E1
4.493977679E1,1.099972595E1,-5.606740723E0,3.619323578E0,1.286580801E1
4.494978179E1,1.145313309E1,-5.450615387E0,3.561094666E0,1.317440173E1
4.495978779E1,1.222717346E1,-5.563780060E0,3.885021057E0,1.398401974E1
4.496979379E1,1.288909698E1,-5.580844574E0,4.341571655E0,1.470115273E1
4.497979879E1,1.284149597E1,-5.473817139E0,4.675527191E0,1.472165912E1
4.498980479E1,1.243928238E1,-5.433251495E0,4.462370453E0,1.428876195E1
4.499981079E1,1.167721710E1,-5.492079163E0,3.665727081E0,1.341483834E1
4.500981679E1,1.100496506E1,-5.688171387E0,2.739602966E0,1.268739430E1
4.501982179E1,1.042222687E1,-6.367458801E0,2.331850891E0,1.243402079E1
4.502982779E1,9.896520081E0,-7.254364471E0,2.645149384E0,1.255243916E1
4.503983379E1,9.310488739E0,-7.954159241E0,3.234324188E0,1.266549260E1
4.504983879E1,8.737929382E0,-8.476423187E0,3.733835449E0,1.273352611E1
4.505984479E1,8.255632324E0,-8.580307159E0,3.852837982E0,1.251485104E1
4.506985079E1,7.850874023E0,-8.240364075E0,3.871100006E0,1.202186501E1
4.507985579E1,7.527845764E0,-7.686964874E0,3.848197632E0,1.142657061E1
4.508986179E1,7.471712494E0,-7.012766876E0,3.699407043E0,1.089453989E1
4.509986779E1,7.495513000E0,-6.340963898E0,3.391647034E0,1.038719442E1
4.510987379E1,7.520960083E0,-5.615422668E0,2.909799042E0,9.826736120E0
4.511987879E1,7.609426117E0,-4.902006226E0,2.542462921E0,9.401975780E0
4.512988479E1,7.464826813E0,-4.284839630E0,2.213147736E0,8.887154376E0
4.513989079E1,7.298672333E0,-3.765419769E0,1.888772278E0,8.427126709E0
4.514989579E1,7.039112091E0,-3.393742676E0,1.642833710E0,7.985329735E0
4.515990179E1,6.758745117E0,-3.125949554E0,1.512454834E0,7.598665396E0
4.516990779E1,6.515500946E0,-2.974314880E0,1.475481720E0,7.312684042E0
4.517991279E1,6.250102844E0,-2.997666321E0,1.514101410E0,7.095230230E0
4.518991879E1,6.109096069E0,-3.097059631E0,1.638941803E0,7.042653149E0
4.519992479E1,6.079457703E0,-3.207529907E0,1.774410095E0,7.099055236E0
4.520993079E1,6.103856964E0,-3.420536957E0,1.874701538E0,7.243731688E0
4.521993579E1,6.193370819E0,-3.810176697E0,1.915716248E0,7.519658058E0
4.522994179E1,6.328090668E0,-4.176914062E0,1.851649475E0,7.805123213E0
4.523994779E1,6.508315887E0,-4.506229248E0,1.842817841E0,8.127746017E0
4.524995279E1,6.638245697E0,-4.803511047E0,1.966909790E0,8.426669475E0
4.525995879E1,6.674919434E0,-4.994663544E0,2.060315552E0,8.587555737E0
4.526996479E1,6.802005157E0,-5.130730591E0,2.246079254E0,8.811160115E0
4.527996979E1,6.594985657E0,-5.371729431E0,2.417472839E0,8.842708172E0
4.528997579E1,6.262227631E0,-5.453459473E0,2.499951324E0,8.672108841E0
4.529998179E1,6.213279419E0,-5.384902039E0,2.548300781E0,8.607894515E0
4.530998779E1,6.229296112E0,-5.326224060E0,2.502645721E0,8.569482388E0
4.531999279E1,6.318809967E0,-5.470374298E0,2.434986420E0,8.705257792E0
4.532999879E1,6.387068024E0,-5.700296173E0,2.326611786E0,8.871366118E0
4.534000479E1,6.480473785E0,-5.833968201E0,2.068698120E0,8.961653718E0
4.535000979E1,6.662046204E0,-6.090534668E0,1.761387177E0,9.196736212E0
4.536001579E1,6.892566833E0,-6.497089233E0,1.467847595E0,9.585104205E0
4.537002179E1,7.030280457E0,-6.991511078E0,1.319057007E0,1.000229883E1
4.538002679E1,7.165149994E0,-7.475005646E0,1.298250275E0,1.043554204E1
4.539003279E1,7.185657349E0,-8.009394379E0,1.521136780E0,1.086728701E1
4.540003879E1,6.946754150E0,-8.466543732E0,1.995350647E0,1.113198905E1
4.541004479E1,6.837930450E0,-8.732989655E0,2.322869568E0,1.133217209E1
4.542004979E1,6.864874420E0,-8.927285614E0,2.603984985E0,1.155870525E1
4.543005579E1,6.951693878E0,-9.067244568E0,2.804567871E0,1.176463228E1
4.544006179E1,7.518415375E0,-9.295220490E0,2.621498566E0,1.223927892E1
4.545006679E1,8.055648193E0,-9.436227264E0,2.167941742E0,1.259507142E1
4.546007279E1,8.146060181E0,-9.414821777E0,1.703008575E0,1.256572337E1
4.547007879E1,7.990832977E0,-9.269024963E0,1.279838562E0,1.230472357E1
4.548008379E1,7.784112854E0,-9.116641846E0,1.049467621E0,1.203357610E1
4.549008979E1,7.639663239E0,-8.957672424E0,1.234482880E0,1.183757989E1
4.550009579E1,7.786208496E0,-8.847501526E0,1.970053253E0,1.194924415E1
4.551010079E1,8.140372009E0,-8.833730164E0,2.863994293E0,1.234920679E1
4.552010679E1,8.538843384E0,-8.587941284E0,3.364253998E0,1.256912037E1
4.553011279E1,9.212442627E0,-8.142168274E0,3.550167389E0,1.279717515E1
4.554011879E1,1.003468277E1,-7.693102112E0,3.405119019E0,1.309478957E1
4.555012379E1,1.069585785E1,-7.198530579E0,3.046015778E0,1.324758203E1
4.556012979E1,1.113564331E1,-6.721173248E0,2.507136383E0,1.324622416E1
4.557013579E1,1.137798935E1,-6.448590088E0,1.840572510E0,1.320722011E1
4.558014079E1,1.127066254E1,-6.432274017E0,1.252146149E0,1.303724868E1
4.559014679E1,1.074779984E1,-6.489604797E0,8.635542297E-1,1.258474861E1
4.560015279E1,1.008123596E1,-6.577472076E0,5.141807556E-1,1.204818822E1
4.561015779E1,9.482032013E0,-6.657256165E0,2.953358459E-1,1.158944408E1
4.562016379E1,8.935817871E0,-6.850953369E0,3.146456909E-1,1.126425342E1
4.563016979E1,8.452173615E0,-7.110962677E0,5.745053101E-1,1.106051922E1
4.564017479E1,7.891289978E0,-7.288493500E0,1.058149567E0,1.079417785E1
4.565018079E1,7.337741089E0,-7.341932373E0,1.648372192E0,1.051016394E1
4.566018679E1,6.869963837E0,-7.233557739E0,2.230212250E0,1.022226038E1
4.567019279E1,6.506369934E0,-7.097939758E0,2.705324249E0,1.000161876E1
4.568019779E1,6.170468445E0,-6.940018158E0,3.079695740E0,9.783816163E0
4.569020379E1,5.811514893E0,-6.731501770E0,3.323239288E0,9.493721125E0
4.570020979E1,5.320685577E0,-6.257587280E0,3.270698547E0,8.841072479E0
4.571021479E1,5.010680237E0,-5.526507568E0,3.293151855E0,8.154388480E0
4.572022079E1,5.026696930E0,-4.845723267E0,3.284918976E0,7.716178373E0
4.573022679E1,5.406906281E0,-4.177961884E0,3.178939362E0,7.536289305E0
4.574023179E1,5.942492523E0,-3.465144196E0,2.954256592E0,7.486526143E0
4.575023779E1,6.405180359E0,-2.742746429E0,2.647993469E0,7.453915939E0
4.576024379E1,6.731501770E0,-2.092348938E0,2.311193848E0,7.418399906E0
4.577024879E1,6.879843292E0,-1.615590363E0,2.119741974E0,7.378054078E0
4.578025479E1,7.156617737E0,-1.348695374E0,1.809137878E0,7.503941398E0
4.579026079E1,7.292834473E0,-1.223106537E0,1.575174408E0,7.560595126E0
4.580026679E1,7.624245300E0,-1.051263885E0,1.407523041E0,7.824026666E0
4.581027179E1,7.732470245E0,-1.058898010E0,1.206790466E0,7.897385917E0
4.582027779E1,7.694898376E0,-1.239721985E0,9.060658264E-1,7.846612448E0
4.583028379E1,7.799381104E0,-1.665137329E0,5.617817688E-1,7.994912550E0
4.584028879E1,8.016130371E0,-2.378254395E0,3.022215271E-1,8.366945556E0
4.585029479E1,7.991132355E0,-3.069816284E0,3.712280273E-2,8.560569282E0
4.586030079E1,7.850724335E0,-3.546874237E0,-1.719923401E-1,8.616482507E0
4.587030579E1,7.588918762E0,-3.847299500E0,-3.844006348E-1,8.517110148E0
4.588031304E1,7.387886810E0,-4.059258728E0,-4.947212219E-1,8.444122336E0
4.589031904E1,7.273374939E0,-4.375251617E0,-3.486250305E-1,8.495077936E0
4.590032404E1,7.327113190E0,-4.587210846E0,1.309776306E-1,8.645591141E0
4.591033004E1,7.572303314E0,-4.710404663E0,9.705816650E-1,8.970491533E0
4.592033604E1,7.793094177E0,-4.803511047E0,1.778302002E0,9.325684599E0
4.593034104E1,8.187224579E0,-5.007686462E0,2.493514709E0,9.915905688E0
4.594034704E1,8.577612762E0,-5.334756317E0,3.242407379E0,1.060887700E1
4.595035304E1,8.750952301E0,-5.671256561E0,3.957919464E0,1.115380848E1
4.596035904E1,9.349407806E0,-5.974675598E0,3.921694794E0,1.176808671E1
4.597036404E1,9.916428680E0,-6.436764679E0,3.973038025E0,1.247206993E1
4.598037004E1,1.027702881E1,-6.962621155E0,4.191284180E0,1.310199517E1
4.599037604E1,1.066382446E1,-7.444169769E0,4.380041656E0,1.372288529E1
4.600038104E1,1.084255280E1,-7.916737061E0,4.726720734E0,1.423297459E1
4.601038704E1,1.077324692E1,-8.204887848E0,5.231171722E0,1.451716885E1
4.602039304E1,1.085198318E1,-8.273445282E0,5.636079712E0,1.476417388E1
4.603039804E1,1.108564728E1,-8.332722015E0,5.863456879E0,1.505675790E1
4.604040404E1,1.124341919E1,-8.480015717E0,6.052064667E0,1.532816455E1
4.605041004E1,1.111199249E1,-8.490643616E0,6.375541992E0,1.536928567E1
4.606041504E1,1.109163483E1,-8.387657776E0,6.858138428E0,1.550520006E1
4.607042104E1,1.106603806E1,-8.281827850E0,7.295379181E0,1.562908917E1
4.608042704E1,1.078267731E1,-8.020321655E0,7.603887634E0,1.544055687E1
4.609043204E1,1.063613205E1,-7.751630402E0,7.706125031E0,1.525121116E1
4.610043804E1,1.050051407E1,-7.571854248E0,7.552843781E0,1.498796923E1
4.611044404E1,1.023691223E1,-7.453300781E0,7.250173187E0,1.459147271E1
4.612045004E1,9.880353699E0,-7.105723572E0,6.576873322E0,1.383358086E1
4.613045504E1,9.721683655E0,-6.762187958E0,5.791456604E0,1.318253726E1
4.614046104E1,9.616153107E0,-6.501430206E0,5.131928101E0,1.269155945E1
4.615046704E1,9.608818359E0,-6.298601990E0,4.531227264E0,1.235045739E1
4.616047204E1,9.805509338E0,-6.209836578E0,4.052971802E0,1.229376525E1
4.617047804E1,9.998009033E0,-6.253545685E0,3.554658051E0,1.231676143E1
4.618048404E1,1.017074982E1,-6.462211761E0,3.054847412E0,1.243126805E1
4.619048904E1,1.022598495E1,-6.767876129E0,2.518812103E0,1.251875912E1
4.620049504E1,1.016371445E1,-6.973698120E0,2.007325745E0,1.248851126E1
4.621050104E1,9.930200043E0,-7.160060577E0,1.686692505E0,1.235800437E1
4.622050604E1,9.609566803E0,-7.505242767E0,1.736987915E0,1.231623198E1
4.623051204E1,9.193282471E0,-7.792794800E0,2.139800262E0,1.224021399E1
4.624051804E1,8.709189148E0,-7.936495972E0,2.843037872E0,1.212108940E1
4.625052304E1,8.180787964E0,-7.969277802E0,3.628155212E0,1.198324625E1
4.626052904E1,7.690407715E0,-7.852520599E0,4.335733795E0,1.181537296E1
4.627053504E1,7.431595917E0,-7.475305023E0,4.936135254E0,1.163933994E1
4.628054004E1,7.436984711E0,-7.012168121E0,5.435646515E0,1.157693813E1
4.629054604E1,7.571255493E0,-6.633006592E0,5.730084229E0,1.158251059E1
4.630055204E1,7.725135498E0,-6.303990784E0,5.810916138E0,1.154057038E1
4.631055804E1,7.927065582E0,-5.960006104E0,5.637127533E0,1.140777140E1
4.632056304E1,7.983049164E0,-5.599106598E0,5.172493744E0,1.103783313E1
4.633056904E1,7.987988892E0,-5.280269623E0,4.399800568E0,1.053790581E1
4.634057504E1,7.976762238E0,-5.022954712E0,3.569626923E0,1.007973443E1
